Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
44,3,8,6,5,341,13,,True,True,False,False,False
59,19,20,4,14,144,9,,True,False,False,True,False
56,39,18,4,28,285,28,,False,True,False,True,False
38,46,1,7,13,516,3,,False,False,False,False,True
21,6,21,2,7,897,25,,True,True,False,False,False
31,9,25,9,28,703,28,,True,False,False,False,True
55,21,29,0,22,780,4,,False,False,False,True,False
52,21,29,7,18,454,12,,True,True,False,False,False
62,6,30,1,19,133,27,,False,True,False,False,False
31,3,18,1,23,374,4,,False,False,False,False,False
51,17,7,3,23,961,30,,False,True,False,True,False
38,12,24,5,28,475,20,,False,True,False,False,False
37,42,13,0,29,110,21,,True,True,False,False,True
24,19,10,2,10,303,20,,False,False,True,False,False
23,22,8,5,17,302,10,,True,False,True,False,True
45,19,6,5,23,460,17,,True,True,False,False,False
32,49,8,0,1,824,30,,False,False,False,False,True
53,21,18,1,22,686,10,,True,True,False,True,False
24,37,5,6,4,930,28,,False,False,True,False,True
36,29,16,2,23,365,22,,False,True,False,False,True
53,14,29,4,10,736,20,,True,False,False,True,False
20,22,17,0,5,819,9,,True,False,True,True,False
38,28,12,2,7,829,17,,False,True,False,True,False
36,38,7,7,28,802,16,,True,True,False,False,True
61,60,22,3,7,387,10,,True,True,False,True,False
48,48,1,3,2,567,16,,True,True,False,False,True
46,3,4,8,7,589,29,,True,False,False,False,False
22,36,30,4,9,928,23,,True,True,False,False,True
53,34,17,8,16,168,17,,True,True,False,False,False
36,55,5,2,7,185,30,,False,True,False,True,False
64,43,22,0,25,300,18,,True,True,False,True,False
29,60,18,10,0,424,12,,False,False,True,False,False
22,38,21,3,4,618,14,,False,False,False,True,False
19,20,7,8,24,169,18,,False,False,False,False,False
44,5,10,10,4,460,12,,True,False,False,False,True
29,37,20,7,13,454,30,,True,False,True,False,True
63,4,28,1,17,837,3,,False,False,True,True,False
46,43,26,6,18,454,24,,False,True,False,False,False
56,17,17,0,12,745,19,,False,False,True,False,False
48,46,7,1,27,531,10,,True,True,False,False,False
65,34,8,9,6,898,12,,True,False,False,False,False
18,5,15,10,20,732,18,,False,True,False,True,False
26,18,18,2,10,282,15,,True,False,True,True,False
43,58,7,10,23,788,25,,False,True,False,False,True
62,52,8,1,28,957,22,,True,False,False,True,False
20,12,12,2,10,652,1,,True,True,False,True,False
46,21,17,6,1,975,17,,True,False,False,False,False
43,60,3,3,8,296,1,,False,False,True,True,False
38,23,17,1,6,592,16,,False,False,True,False,True
38,46,1,4,4,111,21,,False,True,False,False,False
27,13,10,10,16,672,7,,True,False,True,False,True
53,7,29,3,8,179,23,,False,True,False,False,True
45,56,5,4,7,945,24,,False,True,False,False,False
42,28,20,3,12,790,3,,False,False,False,False,True
58,32,11,6,22,298,21,,True,False,True,False,False
64,15,25,0,0,153,23,,True,False,True,False,False
41,36,21,1,23,979,20,,False,False,False,False,False
25,19,2,3,24,936,24,,True,False,True,False,False
57,23,23,4,3,393,28,,False,True,False,False,False
36,47,14,5,4,986,9,,False,False,True,False,False
49,11,16,5,16,103,1,,True,False,True,False,False
52,24,29,1,6,935,19,,False,False,False,False,False
42,54,28,8,18,434,10,,False,False,False,True,False
20,60,30,0,30,315,21,,True,False,False,True,False
45,33,13,10,24,997,16,,False,False,True,False,True
24,17,1,10,14,159,21,,False,True,False,False,False
47,59,26,6,13,944,29,,True,True,False,False,False
36,41,22,6,28,257,12,,False,True,False,False,True
58,59,5,10,19,800,12,,False,False,True,False,True
43,49,27,0,30,286,24,,False,True,False,False,False
56,7,25,6,3,651,4,,False,True,False,False,True
31,54,16,4,3,100,22,,False,False,False,False,False
45,50,4,10,15,819,7,,True,False,True,False,True
36,40,24,2,27,532,29,,True,False,False,False,True
65,22,22,10,23,542,6,,False,False,False,False,False
24,24,12,6,8,989,9,,False,True,False,False,True
18,45,13,9,20,934,15,,True,True,False,True,False
60,25,25,1,26,765,19,,True,True,False,False,False
54,54,21,5,11,364,25,,True,True,False,False,True
63,21,27,6,7,642,25,,True,False,True,False,True
20,35,1,9,1,282,19,,False,False,True,False,True
44,25,4,8,16,801,6,,False,True,False,True,False
50,18,6,2,6,724,18,,False,True,False,False,False
54,17,11,6,9,898,6,,True,False,False,False,True
24,32,23,0,30,335,14,,True,False,True,True,False
30,9,2,9,26,570,12,,False,True,False,False,True
50,17,5,8,25,745,2,,False,False,False,False,True
51,58,25,5,13,207,9,,False,True,False,False,False
32,2,20,3,23,492,14,,False,False,False,True,False
49,23,28,5,27,487,16,,True,False,True,False,True
42,27,14,3,18,866,6,,True,True,False,False,False
45,3,3,5,13,843,22,,False,False,True,False,True
20,4,19,8,8,297,17,,True,True,False,True,False
60,45,14,4,22,409,15,,False,False,True,False,True
63,29,28,2,26,250,8,,True,False,False,True,False
18,27,24,4,26,133,30,,False,True,False,False,True
28,22,29,3,1,639,24,,False,False,False,False,False
52,58,21,4,20,127,30,,False,False,False,True,False
26,28,16,1,16,882,9,,False,True,False,True,False
25,26,17,0,23,778,11,,True,True,False,False,True
26,16,20,3,9,255,8,,True,False,True,True,False
54,23,19,8,13,637,18,,True,False,True,True,False
50,48,9,10,7,465,10,,True,False,False,True,False
21,43,11,10,22,813,16,,True,False,True,True,False
55,9,12,10,0,324,23,,False,True,False,False,True
47,35,17,5,23,811,2,,True,True,False,True,False
35,57,21,9,24,656,19,,True,False,True,False,True
65,36,30,5,8,214,22,,True,False,True,False,True
52,52,12,10,30,262,29,,False,True,False,False,False
57,27,21,2,3,841,21,,False,False,True,True,False
41,40,4,4,14,478,6,,False,False,True,False,True
59,38,30,9,17,745,15,,False,True,False,False,True
58,9,7,5,17,482,12,,True,True,False,True,False
47,2,9,4,1,633,8,,True,False,False,True,False
31,44,26,1,20,727,26,,True,False,False,False,False
45,7,10,1,14,444,23,,False,False,True,False,True
31,13,16,9,29,430,19,,True,False,False,False,False
32,3,6,10,8,382,10,,False,False,False,True,False
40,19,10,7,6,256,9,,False,False,True,True,False
60,42,10,8,23,719,6,,False,True,False,False,True
61,24,27,10,23,344,11,,False,False,True,False,True
27,60,7,4,29,451,6,,False,True,False,True,False
60,40,5,3,24,742,8,,True,False,True,True,False
48,58,29,5,5,211,10,,False,True,False,False,True
39,35,5,9,4,498,8,,False,False,True,True,False
52,23,23,6,8,973,3,,True,True,False,False,True
60,39,20,5,13,319,17,,False,False,True,False,False
20,32,5,10,26,314,13,,True,False,False,True,False
18,44,4,1,19,170,5,,True,False,False,True,False
44,46,1,3,19,371,4,,True,False,True,False,False
32,38,19,3,17,847,10,,False,False,False,True,False
52,42,27,3,27,333,24,,True,False,False,False,True
30,36,6,9,14,795,10,,False,False,False,False,True
23,4,2,10,3,313,20,,False,False,True,False,False
27,12,21,4,19,407,18,,False,True,False,False,True
38,47,8,8,28,222,12,,False,False,True,False,True
18,47,10,1,3,289,3,,True,True,False,True,False
57,18,29,4,19,312,12,,True,False,True,False,True
24,18,27,2,20,957,9,,False,True,False,True,False
29,3,25,10,28,723,5,,True,True,False,False,False
24,56,30,2,7,189,8,,True,False,True,False,True
57,19,16,2,18,780,16,,True,True,False,False,True
63,47,18,0,0,179,30,,False,False,False,True,False
20,47,11,4,2,313,7,,False,False,False,False,True
49,48,17,7,26,207,21,,True,False,True,True,False
20,30,15,10,25,508,11,,False,True,False,False,True
27,31,18,10,23,173,29,,True,False,False,False,True
25,24,1,0,26,639,23,,False,False,False,True,False
41,39,8,0,2,953,20,,True,False,True,False,True
37,49,25,9,27,370,30,,True,True,False,False,True
59,1,22,5,25,828,13,,True,False,False,False,True
19,30,27,5,10,677,25,,True,False,False,False,True
30,57,10,8,8,613,16,,False,False,True,False,False
33,21,25,6,14,683,11,,True,False,False,True,False
65,5,2,9,3,653,25,,True,False,False,False,True
32,3,3,8,25,593,8,,False,False,False,False,True
63,27,25,2,27,439,1,,False,False,False,False,True
49,26,15,10,29,150,11,,False,False,False,False,False
36,49,11,8,14,679,6,,True,True,False,False,False
56,41,25,1,16,547,28,,False,False,True,True,False
46,34,7,10,12,958,24,,True,False,True,False,False
40,6,14,3,4,864,5,,False,False,True,False,True
22,2,25,1,26,353,2,,False,False,False,False,True
53,9,4,10,9,586,4,,True,False,True,True,False
24,14,29,1,12,200,13,,True,False,True,False,False
21,4,2,5,22,152,2,,True,True,False,False,True
53,4,21,8,13,551,10,,False,False,False,False,False
35,33,23,0,27,791,4,,True,False,False,False,True
37,42,13,9,23,518,15,,False,True,False,True,False
64,34,4,0,9,543,26,,True,False,True,False,True
54,38,8,4,24,994,10,,True,False,True,False,False
21,10,25,5,3,608,2,,True,True,False,False,True
28,45,4,6,29,544,10,,True,False,True,False,False
36,17,20,8,22,180,29,,False,False,False,False,True
62,6,22,0,25,237,28,,True,False,True,False,False
22,11,23,9,28,192,16,,True,False,True,False,True
41,50,17,3,0,310,29,,False,False,True,False,True
39,34,13,3,24,466,19,,False,False,True,True,False
49,50,11,2,18,853,2,,True,False,True,True,False
43,21,16,5,11,539,28,,True,False,False,False,False
36,55,15,3,23,653,27,,True,False,True,False,False
53,34,23,7,27,560,19,,False,False,False,False,True
29,30,17,10,18,135,14,,True,False,False,False,False
26,31,16,3,9,956,10,,True,False,True,True,False
18,26,13,1,16,107,27,,False,False,False,True,False
36,2,22,6,28,318,8,,True,True,False,False,True
65,35,30,9,21,526,7,,False,False,False,False,True
54,28,6,9,30,490,23,,True,True,False,False,False
45,9,17,10,8,631,17,,True,True,False,False,True
49,17,1,8,19,412,25,,False,False,True,False,True
54,32,12,4,2,804,2,,False,False,True,False,True
28,60,26,3,2,408,18,,False,False,True,True,False
31,53,2,9,30,129,21,,True,False,True,True,False
21,27,29,6,1,488,21,,True,False,True,False,False
58,20,30,0,2,309,5,,True,False,True,False,True
25,35,3,5,0,664,25,,False,False,False,False,False
45,1,14,2,14,142,17,,True,True,False,True,False
24,22,21,10,9,271,23,,True,True,False,True,False
35,25,6,5,17,516,9,,False,True,False,False,True
55,54,5,7,25,977,12,,True,True,False,False,False
40,56,6,10,15,413,1,,True,False,True,False,True
57,35,21,0,10,497,15,,False,False,True,True,False
56,35,22,0,24,495,9,,True,False,True,True,False
34,50,28,8,6,253,10,,True,False,True,True,False
42,27,8,7,1,391,26,,False,False,True,False,False
53,14,22,9,17,259,27,,False,False,False,False,False
46,8,29,0,9,804,17,,False,True,False,True,False
30,60,2,2,8,151,7,,True,True,False,False,True
53,10,6,8,20,546,5,,False,False,True,True,False
61,8,5,4,5,258,18,,False,True,False,False,True
41,9,20,2,1,502,30,,True,False,True,False,False
60,51,6,5,14,887,25,,True,False,True,True,False
33,27,8,8,26,149,6,,True,False,True,True,False
56,55,12,2,3,137,21,,False,False,False,False,False
64,14,17,10,26,459,19,,False,False,False,False,True
37,49,9,6,26,278,12,,True,False,True,False,False
32,15,8,7,28,609,10,,False,True,False,False,False
26,54,19,2,10,133,4,,True,True,False,True,False
29,17,26,1,20,594,26,,False,False,False,True,False
29,7,11,1,16,432,16,,False,True,False,False,True
39,56,6,6,3,563,27,,False,False,True,False,False
18,53,20,8,11,788,20,,False,False,False,False,True
55,6,17,9,8,614,10,,False,True,False,False,False
51,56,30,10,2,327,13,,False,False,True,True,False
25,5,18,2,16,601,4,,False,False,False,True,False
41,49,22,0,6,722,23,,False,True,False,True,False
58,45,5,3,24,627,1,,True,True,False,False,True
43,17,23,10,10,779,12,,False,False,False,True,False
37,48,30,6,19,114,16,,False,True,False,False,False
55,8,12,3,24,494,24,,False,False,False,False,False
35,58,6,9,28,882,17,,False,False,True,True,False
26,15,23,4,7,897,30,,True,False,True,False,True
58,18,24,9,19,356,1,,True,True,False,False,True
52,20,19,2,12,917,13,,False,False,True,True,False
65,37,17,6,10,562,10,,True,True,False,True,False
39,22,5,6,3,922,27,,True,False,True,False,False
59,40,25,6,30,329,27,,False,False,False,False,True
27,57,20,4,25,571,18,,False,False,False,True,False
26,27,26,3,18,959,8,,True,True,False,False,False
21,31,18,7,1,504,30,,False,False,True,True,False
60,36,2,9,29,233,30,,False,True,False,False,True
61,6,25,6,8,399,22,,True,False,False,False,True
19,1,10,9,0,736,28,,False,True,False,False,True
54,31,22,2,16,852,15,,False,False,True,False,True
50,4,2,0,0,404,10,,False,False,True,False,True
30,5,4,8,15,918,11,,True,False,True,False,True
29,29,29,4,3,907,13,,False,True,False,True,False
62,16,24,1,29,319,23,,True,True,False,False,True
61,5,26,5,12,310,13,,False,False,True,False,False
33,11,16,2,13,970,21,,False,False,True,False,False
63,52,21,3,15,690,17,,True,False,True,False,False
40,54,23,9,28,550,4,,False,False,False,False,False
27,58,10,7,1,504,30,,False,False,False,False,True
24,26,8,7,0,672,5,,False,False,False,True,False
22,35,25,1,10,467,14,,False,False,False,True,False
46,22,6,10,28,625,18,,False,True,False,False,True
21,8,21,0,26,319,7,,True,True,False,True,False
22,57,27,8,10,385,12,,True,True,False,True,False
41,37,3,7,12,768,22,,True,False,False,False,True
63,1,19,6,29,583,3,,True,False,True,True,False
55,31,28,4,28,985,21,,False,True,False,True,False
18,46,16,7,5,679,23,,True,True,False,False,False
54,60,29,3,0,169,22,,False,True,False,False,True
61,29,19,9,1,628,23,,True,False,True,False,False
57,12,14,2,10,456,27,,True,True,False,False,False
61,10,18,1,18,862,13,,False,True,False,False,True
24,39,9,5,6,962,25,,True,False,True,False,False
35,25,19,8,10,682,5,,True,False,False,False,False
21,43,8,3,30,832,15,,False,True,False,False,False
37,25,12,6,30,239,15,,True,False,True,False,False
46,18,24,10,1,860,3,,True,False,True,True,False
35,20,14,4,25,752,18,,True,False,True,True,False
52,3,8,1,19,366,4,,False,True,False,False,True
28,53,12,4,17,286,4,,False,False,False,False,False
42,9,20,8,19,392,27,,True,True,False,False,False
22,22,8,0,3,683,16,,True,False,False,False,True
61,32,30,4,12,327,20,,True,False,True,False,True
27,2,9,9,27,259,19,,True,True,False,True,False
26,16,4,8,5,710,24,,True,False,True,True,False
36,39,15,6,16,486,17,,True,False,False,False,False
18,10,18,4,26,875,19,,True,False,False,False,True
45,36,24,10,20,472,17,,True,False,True,False,False
50,55,14,6,14,956,17,,False,False,True,True,False
26,15,27,8,25,301,10,,False,False,True,False,False
40,6,9,8,4,931,13,,True,False,True,True,False
46,60,4,1,28,275,26,,True,False,True,True,False
64,37,28,10,1,866,4,,True,False,True,False,True
55,2,10,7,19,253,22,,True,False,False,True,False
37,21,22,9,19,934,1,,False,True,False,False,False
24,6,26,9,1,388,27,,True,False,False,False,True
31,2,22,5,27,989,3,,True,False,True,False,False
44,18,20,8,15,951,2,,False,False,True,True,False
18,57,16,0,23,361,19,,True,True,False,False,True
63,60,23,1,8,250,7,,True,True,False,False,True
62,25,28,5,29,353,1,,False,False,True,True,False
65,45,20,3,28,576,27,,False,True,False,False,True
48,12,17,0,7,195,25,,True,True,False,False,False
37,27,25,6,20,845,30,,False,False,False,True,False
25,9,27,9,14,844,2,,True,False,True,True,False
38,39,23,5,1,245,9,,True,False,False,False,False
36,46,15,0,3,560,29,,False,False,False,False,True
39,38,18,7,21,803,25,,True,False,False,False,False
24,30,27,9,26,240,19,,True,False,False,False,False
18,42,17,3,21,477,22,,True,False,True,True,False
42,19,26,2,2,704,20,,True,True,False,True,False
53,25,27,7,21,296,15,,False,False,True,False,False
48,58,26,4,10,668,5,,False,False,False,False,False
54,3,19,0,26,788,9,,True,False,False,True,False
56,60,20,3,28,195,27,,True,True,False,False,True
56,31,19,2,30,177,26,,True,False,False,False,False
37,4,30,3,27,727,1,,True,False,True,True,False
45,15,11,6,1,669,24,,False,False,True,False,True
32,29,30,0,9,454,6,,True,False,False,True,False
24,45,3,7,18,969,14,,True,False,False,False,False
29,13,25,9,19,495,15,,False,False,False,True,False
49,58,29,10,28,751,7,,False,False,False,True,False
58,22,30,8,17,181,23,,True,False,True,True,False
56,38,22,9,1,489,11,,False,False,False,True,False
24,60,22,5,11,834,27,,False,True,False,False,True
30,35,9,7,25,445,6,,False,False,True,True,False
59,3,22,4,9,126,17,,False,False,True,False,False
27,37,23,10,18,127,28,,True,True,False,False,True
43,33,9,4,25,373,23,,False,False,True,True,False
44,50,23,1,18,743,24,,False,False,False,False,False
53,35,15,3,7,279,6,,False,False,False,True,False
65,7,11,4,2,462,18,,False,False,True,True,False
49,37,13,5,6,723,30,,False,False,True,True,False
18,11,12,7,16,485,28,,True,False,True,False,False
35,39,29,2,27,391,12,,False,False,False,True,False
50,16,25,3,8,724,25,,False,False,False,False,True
29,5,18,0,3,703,30,,False,False,True,False,False
20,50,24,5,11,760,3,,False,True,False,True,False
50,27,2,6,8,392,4,,False,False,False,False,True
42,12,12,6,21,263,11,,True,True,False,False,False
24,49,8,0,29,826,16,,False,False,False,True,False
55,6,27,0,4,455,27,,True,False,True,False,False
24,23,1,6,3,435,3,,False,True,False,False,True
20,33,15,4,9,930,1,,False,False,False,False,True
25,26,6,3,17,105,14,,False,True,False,True,False
57,9,23,6,12,986,8,,True,False,False,False,False
44,45,18,1,5,310,12,,True,False,False,False,False
26,43,20,4,19,659,23,,False,False,True,True,False
32,52,3,2,17,531,18,,True,True,False,False,True
32,15,29,5,22,150,17,,False,False,True,True,False
42,12,19,10,16,272,12,,True,True,False,False,False
40,5,17,6,3,562,8,,False,True,False,False,False
50,58,1,3,27,679,26,,False,False,False,False,False
57,13,24,8,1,136,5,,True,False,True,False,False
41,26,5,0,10,781,11,,False,False,False,False,False
28,38,23,7,15,942,23,,False,True,False,False,False
63,16,9,2,9,900,10,,True,False,False,False,True
19,2,8,6,3,207,16,,False,True,False,False,True
48,6,23,2,6,472,23,,True,False,False,False,False
63,33,22,5,12,442,27,,False,True,False,True,False
24,4,21,6,18,819,30,,True,False,True,False,False
42,4,27,9,8,436,16,,True,False,False,False,False
41,53,7,7,1,533,8,,True,True,False,False,True
65,55,8,3,9,928,12,,False,False,False,False,False
51,39,2,1,21,570,18,,True,False,True,True,False
25,35,2,3,12,754,30,,True,True,False,False,True
